	GSM1023434	GSM1023435	GSM1023436	GSM1023437	GSM1023438	GSM1023439
ENSG00000225972.1	1.48055452898268	1.56055376217483	2.10221918632257	4.22253495100659	1.69937602936216	1.87837901979678
ENSG00000225630.1	154.246862746741	108.012613967672	161.870877346838	159.611821148049	125.025522160216	120.091031999008
ENSG00000237973.1	35.1295210967708	20.8445395376209	37.9636053059428	45.4827336151281	34.3516725935351	30.9306411926537
ENSG00000229344.1	5.51843051711726	1.67202188804446	6.80129736751418	8.92764532498536	7.28304012583783	6.26126339932261
ENSG00000240409.1	1.07676693016922	1.00321313282668	2.34953909059581	1.44772626891654	1.33522402307027	3.1306316996613
ENSG00000248527.1	952.669541467219	645.511916911031	1739.52454670585	1101.71969064549	1654.70671659036	1341.28784540289
ENSG00000198744.5	15.3439287549114	8.24864131435267	17.8070331076735	18.0965783614568	16.1440722789405	14.5261310864285
ENSG00000228327.3	2.42272559288075	4.3472569089156	3.09149880341554	3.25738410506223	2.91321605033513	3.63153277160711
ENSG00000237491.10	23.9580641962652	18.1693045167498	13.2316148786185	16.6488520925403	8.25411214261621	12.6477520666317
ENSG00000230092.7	1.74974626152498	1.67202188804446	0.989279617092972	2.05094554763177	0.121384002097297	1.12702741187807
ENSG00000177757.2	6.59519744728648	5.35047004174227	4.32809832478175	6.51476821012445	3.39875205872432	5.7603623273768
ENSG00000228794.9	43.3398689393112	34.8895233971944	41.7970638221781	45.4827336151281	53.4089609228108	38.6946078078137
ENSG00000225880.5	8.47953957508262	7.13396005565636	5.31737794187473	6.39412435438141	6.06920010486486	5.13423598744454
ENSG00000188976.11	2.69191732542305	5.4619381676119	6.43031751110432	2.89545253783309	7.76857613422702	11.2702741187807
ENSG00000187583.10	6.32600571474418	13.264706978486	13.8499146393016	2.29223325911786	2.42768004194594	6.13603813133616
ENSG00000187642.9	3.76868425559227	2.34083064326224	5.1937179897381	2.53352097060395	3.76290406501621	6.63693920328197
ENSG00000188157.15	2.01893799406729	3.00963939848003	6.43031751110432	1.56837012465959	3.52013606082162	13.2738784065639
ENSG00000237330.3	0.269191732542305	0.668808755217784	0.865619664956351	0.965150845944363	3.64152006291892	7.63874134717358
ENSG00000131591.17	3.63408838932112	2.34083064326224	1.60757937777608	3.61931567229136	5.34089609228108	2.75495589570195
ENSG00000078808.17	3.49949252304997	3.56698002782818	5.31737794187473	2.29223325911786	5.82643210067027	4.88378545147163
ENSG00000176022.7	7.4027726449134	13.1532388526164	13.4789347828917	10.3753715939019	17.4792963020108	21.1630702897104
ENSG00000160087.20	10.6330734354211	9.25185444717934	16.9414134427172	9.16893303647145	24.3981844215567	21.5387460936698
ENSG00000131584.19	1.61515039525383	3.90138440543707	8.16155684101702	1.80965783614568	3.27736805662702	4.50810964751228
ENSG00000127054.20	3.90328012186343	3.78991627956744	7.54325708033391	2.89545253783309	6.19058410696216	8.3900929550923
ENSG00000240731.1	0.807575197626916	1.33761751043557	1.36025947350284	0.603219278715227	2.54906404404324	2.00360428778324
ENSG00000107404.20	1.07676693016922	2.67523502087114	4.20443837264513	1.56837012465959	2.79183204823784	1.87837901979678
ENSG00000162576.16	1.88434212779614	2.78670314674077	2.72051894700567	1.3270824131735	2.30629603984865	2.25405482375614
ENSG00000175756.13	2.2881297266096	3.67844815369781	4.82273813332824	2.654164826347	4.85536008389189	7.01261500724132
ENSG00000221978.12	56.7994555664264	73.5689630739562	85.6963468306787	56.9438999107174	60.6920010486486	75.7612871318036
ENSG00000224870.7	2.2881297266096	2.78670314674077	3.4624786598254	0.965150845944363	4.3698240755027	4.50810964751228
ENSG00000242485.6	4.8454511857615	7.57983255913488	7.41959712819729	6.03219278715227	9.58933616568648	8.3900929550923
ENSG00000235098.8	2.2881297266096	3.78991627956744	2.47319904273243	1.93030169188873	2.67044804614054	3.25585696764776
ENSG00000197785.13	0.942171063898069	1.22614938456594	2.22587913845919	0.844506990201318	5.82643210067027	3.63153277160711
ENSG00000160075.12	35.9370962943978	54.0620410467709	54.90501874866	53.8071596613982	76.8360733275891	77.5144408836139
ENSG00000272106.1	6.32600571474418	4.79312941239412	6.55397746324094	6.75605592161054	8.86103215310269	10.518922510862
ENSG00000248333.8	23.4196807311806	29.5390533554521	54.4103789401135	28.7132376668448	35.6868966166054	35.6892013761389
ENSG00000189339.11	5.78762224965956	7.24542818152599	11.0057357401593	5.91154893140922	5.21951209018378	11.7711751907265
ENSG00000269737.2	2.15353386033844	1.89495813978372	3.70979856409865	1.68901398040264	1.21384002097297	2.50450535972904
ENSG00000268575.1	1.34595866271153	2.56376689500151	2.10221918632257	1.56837012465959	3.15598405452973	4.00720857556647
ENSG00000215790.7	8.61413544135377	9.8091950765275	10.0164561230663	7.60056291181186	8.4968801468108	11.6459499227401
ENSG00000008130.15	2.01893799406729	3.56698002782818	2.34953909059581	1.44772626891654	2.79183204823784	2.8801811636884
ENSG00000078369.18	93.8133187909934	110.687848988543	142.208944957115	84.8126305873609	119.44185806374	140.001849608854
ENSG00000067606.17	4.57625945321919	9.02891819544008	10.3874359794762	4.10189109526354	9.10380015729729	8.89099402703811
ENSG00000162585.17	1.34595866271153	1.78349001391409	1.85489928204932	0.844506990201318	2.79183204823784	3.00540643167485
ENSG00000157933.10	42.2631020091419	26.4179458311025	54.90501874866	30.4022516472474	29.6176965117405	46.5837996909602
ENSG00000116151.14	2.2881297266096	2.11789439152298	2.8441788991423	1.56837012465959	1.57799202726486	4.25765911153937
ENSG00000272420.1	3.23030079050766	0.668808755217784	1.97855923418594	0.241287711486091	0.242768004194594	2.50450535972904
ENSG00000157916.20	45.7625945321919	57.4060848228598	61.088016355491	53.3245842384261	65.0618251241513	71.3784027522777
ENSG00000149527.18	2.2881297266096	2.56376689500151	8.16155684101702	0.603219278715227	1.69937602936216	4.25765911153937
ENSG00000157881.14	3.76868425559227	3.90138440543707	6.55397746324094	3.73995952803441	7.76857613422702	6.63693920328197
ENSG00000157873.17	3.23030079050766	2.00642626565335	6.43031751110432	2.17158940337482	3.27736805662702	5.38468652341744
ENSG00000157870.16	1.48055452898268	1.4490856363052	2.22587913845919	2.05094554763177	4.3698240755027	3.75675803959357
ENSG00000162591.16	73.3547471177782	98.3148870170142	111.293956922959	52.9626526711969	32.7736805662703	53.2207388942422
ENSG00000158109.15	21.8045303359267	30.7652027400181	40.9314441572217	24.8526342830674	30.7101525306162	45.2063217431092
ENSG00000116213.16	1.07676693016922	2.67523502087114	0.989279617092972	0.603219278715227	2.06352803565405	2.12882955576969
ENSG00000227372.12	16.2860998188095	22.1821570480565	17.6833731555369	15.924988958082	16.2654562810378	18.5333396619949
ENSG00000130764.10	40.513355747617	40.7973340682848	39.9421645401288	39.812472395205	66.8825851556108	42.2009153114344
ENSG00000116198.13	43.20527307304	43.6955053408952	58.9857971691685	43.3111442117533	53.7731129291027	45.3315470110957
ENSG00000198912.11	23.2850848649094	26.863818334581	26.0922499008271	20.8713870435469	20.9994323628324	26.5477568131279
ENSG00000196581.10	4.71085531949034	1.56055376217483	3.58613861196202	4.58446651823572	3.88428806711351	0.375675803959357
ENSG00000131697.18	2.82651319169421	4.57019316065486	5.56469784614797	2.654164826347	3.27736805662702	4.50810964751228
ENSG00000069424.15	3.49949252304997	2.78670314674077	5.07005803760148	3.49867181654832	7.52580813003243	6.88738973925487
ENSG00000116251.11	139.845105055728	150.259033672262	124.525571801578	155.871861620015	118.956322055351	113.454092795726
ENSG00000158286.13	1.88434212779614	2.11789439152298	2.10221918632257	1.3270824131735	0.971072016778378	2.25405482375614
ENSG00000116237.16	47.3777449274457	44.5872503478523	52.3081597537909	48.6194738644473	62.0272250717189	64.4910130130229
ENSG00000158292.7	2.5573214591519	3.00963939848003	5.56469784614797	3.25738410506223	2.30629603984865	4.63333491549873
ENSG00000097021.19	1.88434212779614	3.12110752434966	3.58613861196202	2.17158940337482	5.94781610276756	7.26306554321423
ENSG00000069812.11	12.2482238306749	7.35689630739562	10.7584158358861	15.0804819678807	10.6817921845622	15.778383766293
ENSG00000215788.10	2.96110905796536	3.78991627956744	6.92495731965081	2.05094554763177	4.61259207969729	4.00720857556647
